Ngày quyết định,Số quyết định,Mã TTHC,Tên thủ tục,Lĩnh vực,Loại thay đổi,Chi tiết thay đổi,Cấp/thẩm quyền,Ngày hiệu lực,Trạng thái canonical,URL bài công bố,URL file quyết định,SHA-256,Ghi chú nguồn
2026-09-20,3878/QĐ-UBND,2.000,"GT trở lên - Lượt vào: 600 đồng/GT; - Lượt rời: 600 đồng/GT. c) Tàu thuyền hoạt động vận tải trên các tuyến vận tải thủy từ bờ ra đảo, mỗi lượt di chuyển từ bờ ra đảo và ngược lại nộp phí bảo đảm hàng hải theo mức 550 đồng/GT/lần cập cảng",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"1. Mức thu phí bảo đảm hàng hải Tàu thuyền vào, rời khu vực hàng hải, cảng chuyên dù ng, cảng dầu khí ngoài khơi phải nộp phí bảo đảm hàng hải như sau: a) Tàu thuyền có tổng dung tích dưới 2.000 GT: - Lượt vào: 300 đồng/GT; - Lượt rời: 300 đồng/GT. b) Tàu thuyền có tổng dung tích từ 2.000 GT trở lên: - Lượt vào: 600 đồng/GT; - Lượt rời: 600 đồng/GT. c) Tàu thuyền hoạt động vận tải trên các tuyến vận tải thủy từ bờ ra đảo, mỗi lượt di chuyển từ bờ ra đảo và ngược lại nộp phí bảo đảm hàng hải theo"
2026-09-20,3878/QĐ-UBND,20.000,"đồng/chuyến d) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 200 tấn đến 500 tấn hoặc chở khách có sức chở từ 51 ghế đến 100 ghế 20.000 đồng/chuyến d) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 500 tấn đến 1.000 tấn hoặc chở khách từ 101 ghế trở 30.000 đồng/chuyến"
2026-09-20,3878/QĐ-UBND,25.000,,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"TT Loại phương tiện Mức thu (đồng/1 lượt) 1 Tàu thuyền có tổng dung tích dưới 200 GT 15.000 2 Tàu t huyền có tổng dung tích từ 200 GT đến dưới 1.000 GT 25.000 3 Tàu thuyền có tổng dung tích từ 1.000 GT đến 5.000 GT 50.000 4 Tàu thuyền có tổng dung tích trên 5.000 GT 100.000 Người nộp lệ phí được nộp một lần cho cả chuyến (gồm 01 lượt vào và 01 lượt rời). B. BIỂU MỨC PHÍ, LỆ PHÍ ÁP DỤNG TẠI CẢNG , BẾN THỦY NỘI ĐỊA I. ĐỐI TƯỢNG ĐƯỢC MIỄN PHÍ, LỆ PHÍ Miễn phí, lệ phí áp dụng tại cảng, bến thủy nội "
2026-09-20,3878/QĐ-UBND,30.000,đồng/chuyến,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"đồng/chuyến d) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 500 tấn đến 1.000 tấn hoặc chở khách từ 101 ghế trở 30.000 đồng/chuyến"
2026-09-20,3878/QĐ-UBND,40.000,"đồng/chuyến e) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần",HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"lên đ) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 1.000 tấn đến 1.500 tấn 40.000 đồng/chuyến e) Phương tiện chở hàng, đoàn lai có trọng tải toàn phần trên 1.500 tấn 50.000 đồng/chuyến 2. Đối với tàu bi ển ra, vào c ảng, bến thủy nội địa phải chịu phí, l ệ phí (bao gồm cả phí bảo đảm hàng hải) theo Biểu mức thu phí, lệ phí hàng hải do Bộ Tài chính ban hành. 3. Trường hợp trong cùng m ột chuyến đi, phương ti ện ra, vào nhi ều cảng, bến thủy nội địa thuộc cùng một đại diện cảng vụ q"
2026-09-20,3878/QĐ-UBND,5.000,đồng/chuyến b) Phương tiện chở hàng có trọng tải toàn phần trên 50 tấn đến 200 tấn hoặc chở khách có sức chở từ 13 ghế đến 50 ghế,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"2 Tàu t huyền có tổng dung tích từ 200 GT đến dưới 1.000 GT 25.000 3 Tàu thuyền có tổng dung tích từ 1.000 GT đến 5.000 GT 50.000 4 Tàu thuyền có tổng dung tích trên 5.000 GT 100.000 Người nộp lệ phí được nộp một lần cho cả chuyến (gồm 01 lượt vào và 01 lượt rời). B. BIỂU MỨC PHÍ, LỆ PHÍ ÁP DỤNG TẠI CẢNG , BẾN THỦY NỘI ĐỊA I. ĐỐI TƯỢNG ĐƯỢC MIỄN PHÍ, LỆ PHÍ Miễn phí, lệ phí áp dụng tại cảng, bến thủy nội địa đối với các trường hợp 1. Phương ti ện thuộc Bộ Quốc phòng và B ộ Công an s ử dụng vào m"
2026-09-20,3878/QĐ-UBND,50.000,,HÀNG HẢI VÀ ĐƯỜNG THỦY NỘI ĐỊA,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3878-qd-ubnd-ngay-20-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-968417,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3838-xd-hang-hai-duong-thuy639256032077834970.pdf,5c18d851bc173fa004997580cb857e434c1e1bf868eb23e31eae2306b24433dc,"2 Tàu t huyền có tổng dung tích từ 200 GT đến dưới 1.000 GT 25.000 3 Tàu thuyền có tổng dung tích từ 1.000 GT đến 5.000 GT 50.000 4 Tàu thuyền có tổng dung tích trên 5.000 GT 100.000 Người nộp lệ phí được nộp một lần cho cả chuyến (gồm 01 lượt vào và 01 lượt rời). B. BIỂU MỨC PHÍ, LỆ PHÍ ÁP DỤNG TẠI CẢNG , BẾN THỦY NỘI ĐỊA I. ĐỐI TƯỢNG ĐƯỢC MIỄN PHÍ, LỆ PHÍ Miễn phí, lệ phí áp dụng tại cảng, bến thủy nội địa đối với các trường hợp 1. Phương ti ện thuộc Bộ Quốc phòng và B ộ Công an s ử dụng vào m"
2026-09-21,3904/QĐ-UBND,1.001117,Cấp l ại Gi ấy đăng ký ho ạt động c ủa văn phòng giám định tư pháp trong trư ờng hợp Gi ấy đăng ký hoạt động bị hư hỏng hoặc bị mất,GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp 5. 1.001117 Cấp l ại Gi ấy đăng ký ho ạt động c ủa văn phòng giám định tư pháp trong trư ờng hợp Gi ấy đăng ký hoạt động bị hư hỏng hoặc bị mất 03 ngày làm việc 02 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã
2026-09-21,3904/QĐ-UBND,1.001122,Bổ nhiệm và cấp th ẻ giám định viên tư pháp,GIÁM ĐỊNH TƯ PHÁP,reduced,Có bằng chứng trong phụ lục về nội dung sau cắt giảm,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,Theo quy định Sau cắt giảm THỦ TỤC HÀNH CHÍNH CẤP TỈNH 1. 1.001122 Bổ nhiệm và cấp th ẻ giám định viên tư pháp 08 ngày làm việc Không đề xuất cắt giảm Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ -CP ngày 19/5/2026 của Chính phủ quy
2026-09-21,3904/QĐ-UBND,1.001216,Chuyển đổi loại hình văn phòng giám đ ịnh tư pháp,GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"7. 1.001216 Chuyển đổi loại hình văn phòng giám đ ịnh tư pháp 10 ngày làm việc 8,5 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ -CP ngày 19/5/2026 của Chính phủ quy"
2026-09-21,3904/QĐ-UBND,1.009832,Cấp lại thẻ giám định viên tư pháp,GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 3. 1.009832 Cấp lại thẻ giám định viên tư pháp 05 ngày làm việc Không đề xuất cắt giảm Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ-CP ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp
2026-09-21,3904/QĐ-UBND,1.116546,Bổ nhiệm lại và cấp th ẻ giám định viên tư pháp,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"(nếu có) Căn cứ pháp lý Theo quy định Sau cắt giảm THỦ TỤC HÀNH CHÍNH CẤP TỈNH 1. 1.116546 Bổ nhiệm lại và cấp th ẻ giám định viên tư pháp 05 ngày làm việc 2,5 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ -CP ngày 19/5/2026 của Chính phủ quy"
2026-09-21,3904/QĐ-UBND,1.116547,Công nh ận người giám định tư pháp theo vụ việc,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp; 2. 1.116547 Công nh ận người giám định tư pháp theo vụ việc 08 ngày làm việc 04 ngày làm việ c Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ -CP ngày 19/5/2026 của Chính phủ quy
2026-09-21,3904/QĐ-UBND,1.116548,Hủy bỏ công nhận người,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"- Nghị quyết s ố 66.7/2025/NQ-CP quy định cắt giảm, đơn giản hóa thủ tục hành chính dựa trên dữ liệu. 3. 1.116548 Hủy bỏ công nhận người 05 ngày làm việc 2,5 ngày làm việc Trung tâm Phục vụ hành chính Không quy định - Luật Giám định tư pháp số 105/2025/QH15;"
2026-09-21,3904/QĐ-UBND,1.116549,Công nhận tổ chức giám định tư pháp theo vụ việc,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 4. 1.116549 Công nhận tổ chức giám định tư pháp theo vụ việc 08 ngày làm việc 04 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định s ố 177/2026/NĐ-CP ngày 19/5/2026 c ủa Chính ph ủ quy
2026-09-21,3904/QĐ-UBND,1.116550,Hủy bỏ công nhận tổ chức giám định tư pháp theo vụ việc,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"ngày 19/5/2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 5. 1.116550 Hủy bỏ công nhận tổ chức giám định tư pháp theo vụ việc 05 ngày làm việc 2,5 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định s ố 177/2026/NĐ-CP"
2026-09-21,3904/QĐ-UBND,1.116551,Thành lập và đăng ký hoạt động của văn phòng giám định tư pháp,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 6. 1.116551 Thành lập và đăng ký hoạt động của văn phòng giám định tư pháp 20 ngày làm việc 10 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định s ố 177/2026/NĐ-CP
2026-09-21,3904/QĐ-UBND,1.116552,Hợp nhất văn phòng giám định tư pháp được tổ chức và hoạt động dưới hình thức công ty hợp,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 7. 1.116552 Hợp nhất văn phòng giám định tư pháp được tổ chức và hoạt động dưới hình thức công ty hợp 20 ngày làm việc 10 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số
2026-09-21,3904/QĐ-UBND,1.116553,Sáp nhập văn phòng giám định tư pháp được tổ chức và hoạt động dưới hình thức công ty hợp danh,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,danh 8. 1.116553 Sáp nhập văn phòng giám định tư pháp được tổ chức và hoạt động dưới hình thức công ty hợp danh 20 ngày làm việc 10 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định
2026-09-21,3904/QĐ-UBND,1.116554,Tạm ngừng hoạt động của văn phòng giám định tư pháp,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"ngày 19/5/2026 c ủa Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 9. 1.116554 Tạm ngừng hoạt động của văn phòng giám định tư pháp 15 ngày làm việc 7,5 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định s ố 177/2026/NĐ-CP"
2026-09-21,3904/QĐ-UBND,1.116555,Chấm dứt hoạt động văn phòng giám định tư pháp,GIÁM ĐỊNH TƯ PHÁP,repealed,Bãi bỏ,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,ngày 19/5/2026 của Chính ph ủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 10. 1.116555 Chấm dứt hoạt động văn phòng giám định tư pháp 10 ngày làm việc 05 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định s ố 177/2026/NĐ-CP ngày 19/5/2026 c ủa Chính ph ủ quy
2026-09-21,3904/QĐ-UBND,2.000555,"Cấp Gi ấy đăng ký hoạt đ ộng của văn phòng giám đ ịnh tư pháp trong trường hợp thay đổi tên g ọi, đ ịa chỉ trụ sở, người đại di ện theo pháp lu ật, danh sách thành viên hợp danh c ủa văn phòng giám định tư pháp",GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"4. 2.000555 Cấp Gi ấy đăng ký hoạt đ ộng của văn phòng giám đ ịnh tư pháp trong trường hợp thay đổi tên g ọi, đ ịa chỉ trụ sở, người đại di ện theo pháp lu ật, danh sách thành viên hợp danh c ủa văn phòng giám định tư pháp 03 ngày làm việc 02 ngày làm việc"
2026-09-21,3904/QĐ-UBND,2.000568,"Thay đ ổi, b ổ sung lĩnh v ực giám đ ịnh c ủa văn phòng giám định tư pháp",GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,commune,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,"ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp 6. 2.000568 Thay đ ổi, b ổ sung lĩnh v ực giám đ ịnh c ủa văn phòng giám định tư pháp 20 ngày làm việc 18 ngày làm việc Trung tâm Phục vụ hành chính công thành ph ố và cấp xã Không quy định - Luật giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ -CP"
2026-09-21,3904/QĐ-UBND,2.000823,Đăng ký ho ạt động văn phòng giám định tư pháp,GIÁM ĐỊNH TƯ PHÁP,modified,Sửa đổi/bổ sung,province,,not_in_current_master,https://namsach.haiphong.gov.vn/cong-khai-danh-muc-thu-tuc-hanh-chinh/cong-khai-quyet-dinh-so-3904-qd-ubnd-ngay-21-9-2026-cua-ubnd-thanh-pho-hai-phong-ve-viec-cong-bo-969347,https://cdn.haiphong.gov.vn/gov-hpg/6833/tintuc/2026/9/qd-3904-tp-bai-bo-giam-dinh639256935655766164.pdf,4b23c8ee05c5f63f5d5b337f3b6311225fc83ab7ed8912830389aca497c1a81b,1. 2.000890 Cấp phép thành lập văn phòng giám định tư pháp - Luật Giám định tư pháp số 105/2025/QH15; - Nghị định số 177/2026/NĐ-CP ngày 19/5/2026 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Giám định tư pháp. 2. 2.000823 Đăng ký ho ạt động văn phòng giám định tư pháp
